,Label,Precision,Recall,F-Measure,lable in Data,lable in Test Data,TP,FP,FN,TN,Test Count
0,CM,0.6987951807228916,1.0,0.8226950354609929,295,58,58,25,0,51,134
1,LI1,0.6372549019607843,0.9558823529411765,0.7647058823529411,348,68,65,37,3,29,134
2,F1,0.38596491228070173,0.6285714285714286,0.4782608695652174,149,35,22,35,13,64,134
3,L2,0.3333333333333333,0.48,0.39344262295081966,82,25,12,24,13,85,134
4,I1,0.3125,0.2702702702702703,0.2898550724637681,177,37,10,22,27,75,134
5,LI2,0.30952380952380953,0.7647058823529411,0.4406779661016949,72,17,13,29,4,88,134
6,SP1,0.3,0.8823529411764706,0.44776119402985076,89,17,15,35,2,82,134
7,OTHER,0.1,0.7142857142857143,0.1754385964912281,27,7,5,45,2,82,134
8,I6,0.06666666666666667,0.1111111111111111,0.08333333333333334,40,9,1,14,8,111,134
9,PB1,0.043478260869565216,1.0,0.08333333333333333,6,2,2,44,0,88,134
10,main,0.036221779651615264,0.10921698602913023,0.04630606129141717,0,0,0,0,0,0,0
11,FP5,0.025,0.1,0.04000000000000001,34,10,1,39,9,85,134
12,MM7,0.024390243902439025,0.25,0.04444444444444444,24,4,1,40,3,90,134
13,I7,0.024390243902439025,0.1,0.03921568627450981,34,10,1,40,9,84,134
14,O1,0.023255813953488372,1.0,0.04545454545454545,1,1,1,42,0,91,134
15,LITERACY,0.023255813953488372,0.5,0.04444444444444444,2,2,1,42,1,90,134
16,FP1,0.02040816326530612,0.2,0.03703703703703703,20,5,1,48,4,81,134
17,W1,0.02040816326530612,1.0,0.039999999999999994,4,1,1,48,0,85,134
18,T1,0.02,0.2,0.03636363636363636,16,5,1,49,4,80,134
19,NB4,0.0,0.0,0.0,1,0,0,42,0,92,134
20,MM4,0.0,0.0,0.0,14,5,0,40,5,89,134
21,NB5,0.0,0.0,0.0,4,1,0,41,1,92,134
22,NB1,0.0,0.0,0.0,21,1,0,38,1,95,134
23,NB3,0.0,0.0,0.0,3,1,0,40,1,93,134
24,MM6,0.0,0.0,0.0,20,4,0,43,4,87,134
25,MM5,0.0,0.0,0.0,18,5,0,41,5,88,134
26,N1,0.0,0.0,0.0,1,0,0,50,0,84,134
27,MM8,0.0,0.0,0.0,8,1,0,42,1,91,134
28,MM9,0.0,0.0,0.0,15,2,0,41,2,91,134
29,PN6,0.0,0.0,0.0,1,0,0,46,0,88,134
30,PB6,0.0,0.0,0.0,6,3,0,42,3,89,134
31,PN1,0.0,0.0,0.0,1,0,0,48,0,86,134
32,W2,0.0,0.0,0.0,3,1,0,37,1,96,134
33,T3,0.0,0.0,0.0,20,6,0,40,6,88,134
34,T2,0.0,0.0,0.0,4,0,0,41,0,93,134
35,SS9,0.0,0.0,0.0,4,0,0,42,0,92,134
36,SS8,0.0,0.0,0.0,2,0,0,42,0,92,134
37,SS6,0.0,0.0,0.0,1,0,0,50,0,84,134
38,SS4,0.0,0.0,0.0,1,1,0,43,1,90,134
39,SS2,0.0,0.0,0.0,2,0,0,42,0,92,134
40,SS1,0.0,0.0,0.0,3,1,0,46,1,87,134
41,SP4,0.0,0.0,0.0,8,1,0,42,1,91,134
42,SP3,0.0,0.0,0.0,1,0,0,42,0,92,134
43,SP2,0.0,0.0,0.0,10,3,0,42,3,89,134
44,SA1,0.0,0.0,0.0,2,1,0,42,1,91,134
45,S2,0.0,0.0,0.0,1,0,0,42,0,92,134
46,RD7,0.0,0.0,0.0,1,0,0,42,0,92,134
47,RD2,0.0,0.0,0.0,1,0,0,46,0,88,134
48,RD1,0.0,0.0,0.0,2,2,0,46,2,86,134
49,R4,0.0,0.0,0.0,1,0,0,46,0,88,134
50,MM2,0.0,0.0,0.0,6,2,0,42,2,90,134
51,MM3,0.0,0.0,0.0,8,3,0,42,3,89,134
52,LI1F2,0.0,0.0,0.0,1,0,0,42,0,92,134
53,MM1,0.0,0.0,0.0,32,6,0,42,6,86,134
54,F4,0.0,0.0,0.0,1,1,0,43,1,90,134
55,F2,0.0,0.0,0.0,53,9,0,19,9,106,134
56,E1,0.0,0.0,0.0,1,0,0,42,0,92,134
57,D3,0.0,0.0,0.0,4,0,0,40,0,94,134
58,D2,0.0,0.0,0.0,10,3,0,42,3,89,134
59,CP5,0.0,0.0,0.0,35,7,0,4,7,123,134
60,CP4,0.0,0.0,0.0,12,4,0,40,4,90,134
61,CP2,0.0,0.0,0.0,12,3,0,39,3,92,134
62,CP1,0.0,0.0,0.0,18,1,0,50,1,83,134
63,CM1,0.0,0.0,0.0,3,0,0,42,0,92,134
64,CC4,0.0,0.0,0.0,4,1,0,40,1,93,134
65,CC3,0.0,0.0,0.0,3,0,0,40,0,94,134
66,CC2,0.0,0.0,0.0,1,0,0,42,0,92,134
67,CC1,0.0,0.0,0.0,4,1,0,47,1,86,134
68,C1,0.0,0.0,0.0,1,0,0,42,0,92,134
69,AR9,0.0,0.0,0.0,1,0,0,42,0,92,134
70,AP3,0.0,0.0,0.0,5,0,0,40,0,94,134
71,AP2,0.0,0.0,0.0,3,1,0,41,1,92,134
72,F3,0.0,0.0,0.0,9,4,0,42,4,88,134
73,F6,0.0,0.0,0.0,10,2,0,38,2,94,134
74,LL2,0.0,0.0,0.0,1,0,0,42,0,92,134
75,FC1,0.0,0.0,0.0,1,0,0,49,0,85,134
76,LL1,0.0,0.0,0.0,5,1,0,42,1,91,134
77,AP1,0.0,0.0,0.0,2,1,0,43,1,90,134
78,L7,0.0,0.0,0.0,1,0,0,42,0,92,134
79,L3,0.0,0.0,0.0,1,1,0,47,1,86,134
80,L12,0.0,0.0,0.0,7,2,0,41,2,91,134
81,L1,0.0,0.0,0.0,23,3,0,12,3,119,134
82,I8,0.0,0.0,0.0,22,4,0,30,4,100,134
83,I5,0.0,0.0,0.0,17,7,0,40,7,87,134
84,I3,0.0,0.0,0.0,10,4,0,42,4,88,134
85,I2,0.0,0.0,0.0,2,1,0,42,1,91,134
86,H3,0.0,0.0,0.0,2,1,0,42,1,91,134
87,H2,0.0,0.0,0.0,5,1,0,42,1,91,134
88,H1,0.0,0.0,0.0,1,0,0,41,0,93,134
89,FP6,0.0,0.0,0.0,14,4,0,40,4,90,134
90,FP4,0.0,0.0,0.0,2,0,0,40,0,94,134
91,FP3,0.0,0.0,0.0,4,1,0,42,1,91,134
92,FP2,0.0,0.0,0.0,15,6,0,40,6,88,134
93,W3,0.0,0.0,0.0,1,0,0,41,0,93,134
