,Label,Precision,Recall,F-Measure,lable in Data,lable in Test Data,TP,FP,FN,TN,Test Count
71,FC1,0.0,0.0,0.0,1,0.1,0.0,0.0,0.1,66.5,66.6
72,L7,0.0,0.0,0.0,1,0.1,0.0,0.0,0.1,66.5,66.6
73,FP1,0.0,0.0,0.0,20,2.0,0.0,0.0,2.0,64.6,66.6
74,L3,0.0,0.0,0.0,1,0.1,0.0,0.0,0.1,66.5,66.6
75,L2,0.0,0.0,0.0,82,8.2,0.0,0.0,8.2,58.4,66.6
76,L12,0.0,0.0,0.0,7,0.7,0.0,0.0,0.7,65.9,66.6
77,L1,0.0,0.0,0.0,23,2.3,0.0,0.0,2.3,64.3,66.6
78,I8,0.0,0.0,0.0,22,2.2,0.0,0.0,2.2,64.4,66.6
79,I7,0.0,0.0,0.0,34,3.4,0.0,0.0,3.4,63.2,66.6
80,I6,0.0,0.0,0.0,40,4.0,0.0,0.0,4.0,62.6,66.6
81,I5,0.0,0.0,0.0,17,1.7,0.0,0.0,1.7,64.9,66.6
82,I3,0.0,0.0,0.0,10,1.0,0.0,0.0,1.0,65.6,66.6
83,I2,0.0,0.0,0.0,2,0.2,0.0,0.0,0.2,66.4,66.6
84,I1,0.0,0.0,0.0,177,17.7,0.0,0.1,17.7,48.8,66.6
85,H3,0.0,0.0,0.0,2,0.2,0.0,0.0,0.2,66.4,66.6
86,H2,0.0,0.0,0.0,5,0.5,0.0,0.0,0.5,66.1,66.6
87,H1,0.0,0.0,0.0,1,0.1,0.0,0.0,0.1,66.5,66.6
88,FP6,0.0,0.0,0.0,14,1.4,0.0,0.0,1.4,65.2,66.6
89,FP5,0.0,0.0,0.0,34,3.4,0.0,0.0,3.4,63.2,66.6
90,FP4,0.0,0.0,0.0,2,0.2,0.0,0.0,0.2,66.4,66.6
91,FP3,0.0,0.0,0.0,4,0.4,0.0,0.0,0.4,66.2,66.6
92,FP2,0.0,0.0,0.0,15,1.5,0.0,0.0,1.5,65.1,66.6
93,W3,0.0,0.0,0.0,1,0.1,0.0,0.0,0.1,66.5,66.6
