,Label,Precision,Recall,F-Measure,lable in Data,lable in Test Data,TP,FP,FN,TN,Test Count
84,L12,0.0,0.0,0.0,7,0.7,0.0,15.5,0.7,50.4,66.6
85,I8,0.0,0.0,0.0,22,2.2,0.0,12.0,2.2,52.4,66.6
86,I6,0.0,0.0,0.0,40,4.0,0.0,6.4,4.0,56.2,66.6
87,I3,0.0,0.0,0.0,10,1.0,0.0,19.2,1.0,46.4,66.6
88,I2,0.0,0.0,0.0,2,0.2,0.0,19.8,0.2,46.6,66.6
89,H3,0.0,0.0,0.0,2,0.2,0.0,21.0,0.2,45.4,66.6
90,H2,0.0,0.0,0.0,5,0.5,0.0,17.3,0.5,48.8,66.6
91,H1,0.0,0.0,0.0,1,0.1,0.0,20.5,0.1,46.0,66.6
92,FP6,0.0,0.0,0.0,14,1.4,0.0,14.5,1.4,50.7,66.6
93,W3,0.0,0.0,0.0,1,0.1,0.0,20.6,0.1,45.9,66.6
